Country,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
Italy,Serie A,19/09/93,Genoa,Napoli,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/09/93,Juventus,Reggiana,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/09/93,Lazio,Inter,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/09/93,Milan,Roma,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/09/93,Parma,Torino,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/09/93,Piacenza,Lecce,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,19/09/93,Udinese,Sampdoria,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Cagliari,Lazio,4.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Cremonese,Milan,0.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Inter,Piacenza,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Lecce,Juventus,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Napoli,Udinese,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Reggiana,Foggia,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Roma,Atalanta,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Sampdoria,Parma,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,26/09/93,Torino,Genoa,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Atalanta,Sampdoria,1.0,4.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Genoa,Reggiana,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Juventus,Torino,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Milan,Lazio,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Napoli,Inter,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Parma,Foggia,3.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Piacenza,Cagliari,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Roma,Cremonese,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,03/10/93,Udinese,Lecce,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Cagliari,Napoli,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Cremonese,Parma,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Foggia,Milan,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Inter,Torino,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Juventus,Atalanta,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Lazio,Piacenza,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Lecce,Genoa,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Reggiana,Udinese,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,17/10/93,Sampdoria,Roma,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Atalanta,Foggia,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Cremonese,Cagliari,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Genoa,Piacenza,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Milan,Juventus,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Napoli,Lecce,3.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Parma,Reggiana,1.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Roma,Lazio,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Torino,Sampdoria,2.0,3.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,24/10/93,Udinese,Inter,0.0,1.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Cagliari,Torino,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Foggia,Cremonese,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Inter,Parma,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Juventus,Genoa,4.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Lazio,Udinese,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Lecce,Atalanta,5.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Piacenza,Napoli,1.0,1.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Reggiana,Roma,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,31/10/93,Sampdoria,Milan,3.0,2.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Atalanta,Piacenza,0.0,0.0,D,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Cremonese,Lecce,2.0,1.0,H,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Inter,Milan,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Napoli,Lazio,1.0,2.0,A,,,,,,,,,,,,,,,,,,,,,
Italy,Serie A,07/11/93,Parma,Juventus,2.0,0.0,H,,,,,,,,,,,,,,,,,,,,,
